account_value,datadate,daily_return,Date
1034425.092466144,20210412,0.0019476106690956563,2021-01-07
1030475.1674593538,20210413,-0.0038184736967017407,2021-01-08
1030605.5761166643,20210414,0.00012655196498534416,2021-01-11
1027528.6349627564,20210415,-0.00298556618090684,2021-01-12
1017439.8404924654,20210416,-0.009818504445529785,2021-01-13
1016425.5384030488,20210419,-0.0009969160328199278,2021-01-14
1021447.6935319093,20210420,0.004940996599466674,2021-01-15
1034964.9694434996,20210421,0.01323344895405354,2021-01-19
1038048.8853504668,20210422,0.002979729747399462,2021-01-20
1026495.1689487185,20210423,-0.011130223792733651,2021-01-21
1026432.7821719849,20210426,-6.0776493276071264e-05,2021-01-22
1025406.3579891741,20210427,-0.0009999916220903016,2021-01-25
1025406.3579891741,20210428,0.0,2021-01-26
1025406.3579891741,20210429,0.0,2021-01-27
1019699.2658256621,20210430,-0.00556568829425208,2021-01-28
1025838.6074908831,20210503,0.006020737555645805,2021-01-29
1036090.048176623,20210504,0.00999322954983528,2021-02-01
1034610.7549180884,20210505,-0.001427765145643356,2021-02-02
1043381.2816258572,20210506,0.00847712694467706,2021-02-03
1046030.1213412351,20210507,0.0025387073374081304,2021-02-04
1000000.0,20210510,-0.044004584956133574,2021-02-05
998834.6833948805,20210511,-0.0011653166051195374,2021-02-08
998906.3538650931,20210512,7.175408644100045e-05,2021-02-09
1001161.6092360704,20210513,0.002257724522675142,2021-02-10
1000543.1801671359,20210514,-0.000617711529516618,2021-02-11
1000777.4918823023,20210517,0.00023418451078471847,2021-02-12
1001236.3828570243,20210518,0.000458534467895344,2021-02-16
997925.8829508123,20210519,-0.003306411915201757,2021-02-17
1002580.1932807495,20210520,0.004663983978624442,2021-02-18
1007828.9271303616,20210521,0.00523522595478032,2021-02-19
1012100.9386539706,20210524,0.004238826063241552,2021-02-22
1030737.4817418071,20210525,0.018413719794215355,2021-02-23
1029706.7460037395,20210526,-0.0009999983083236463,2021-02-24
1026733.9502282415,20210527,-0.002887031465060641,2021-02-25
1036514.9749067628,20210528,0.0095263477713452,2021-02-26
1033393.2202900976,20210601,-0.0030117795615505205,2021-03-01
1031524.7064484756,20210602,-0.0018081344109239783,2021-03-02
1018770.697281818,20210603,-0.012364230431832768,2021-03-03
1036437.2487000744,20210604,0.01734104785835755,2021-03-04
1043702.3881609872,20210607,0.007009724389995586,2021-03-05
1048465.2742529869,20210608,0.0045634523270488,2021-03-08
1068020.490006183,20210609,0.018651276521417293,2021-03-09
1073946.309300724,20210610,0.005548413490181758,2021-03-10
1088270.740248966,20210611,0.013338125774247533,2021-03-11
1096932.4066524238,20210614,0.007959109882414106,2021-03-12
1085779.2181979332,20210615,-0.010167616880357722,2021-03-15
1095436.19560487,20210616,0.008894052533962249,2021-03-16
1081859.5745486377,20210617,-0.012393803592308461,2021-03-17
1065913.049928428,20210618,-0.014739920961426844,2021-03-18
1069256.8277636059,20210621,0.003137008065904112,2021-03-19
1055640.8769792258,20210622,-0.012734032115425786,2021-03-22
1056011.045863882,20210623,0.0003506579678076438,2021-03-23
1065648.455983361,20210624,0.009126239879048814,2021-03-24
1082400.4962652095,20210625,0.015720043685879537,2021-03-25
1086883.430831127,20210628,0.0041416597473724615,2021-03-26
1082462.6057552379,20210629,-0.004067432578771291,2021-03-29
1080452.3289534268,20210630,-0.0018571327925074321,2021-03-30
1087429.8069901394,20210701,0.006457923084372652,2021-03-31
1102620.6923588214,20210702,0.013969531891652176,2021-04-01
1101637.4282299841,20210706,-0.0008917519285202014,2021-04-05
1099730.7763951102,20210707,-0.001730743515075961,2021-04-06
1103609.9282510856,20210708,0.003527365005361771,2021-04-07
1113321.5030649423,20210709,0.008799825522815663,2021-04-08
1110613.2456234104,20210712,-0.002432592412951795,2021-04-09
1113957.8922077985,20210713,0.0030115313297121027,2021-04-12
1110119.7914202951,20210714,-0.00344546307751048,2021-04-13
1119922.654937431,20210715,0.008830455589476482,2021-04-14
1125936.7860663678,20210716,0.005370130787534455,2021-04-15
1121758.5295478436,20210719,-0.003710915719453034,2021-04-16
1105624.1988046945,20210720,-0.01438306936667788,2021-04-19
1118505.7868107827,20210721,0.01165096424265566,2021-04-20
1111087.4974584193,20210722,-0.006632320940882508,2021-04-21
1118783.0642398677,20210723,0.006926157299989244,2021-04-22
1119944.6395140835,20210726,0.001038248889658533,2021-04-23
1121166.9815455321,20210727,0.0010914307621303632,2021-04-26
1120818.7782017207,20210728,-0.00031057224262120986,2021-04-27
1129896.3195695644,20210729,0.008099026840367562,2021-04-28
1119902.772529365,20210730,-0.008844658458580068,2021-04-29
1127051.175977737,20210802,0.006383057193640962,2021-04-30
1121698.3964977872,20210803,-0.0047493668380285126,2021-05-03
1120932.962278312,20210804,-0.0006823886187811157,2021-05-04
1130639.472411827,20210805,0.008659313679014513,2021-05-05
1139881.1102915718,20210806,0.008173815000489082,2021-05-06
1000000.0,20210809,-0.1227155262321975,2021-05-07
995578.1476991632,20210810,-0.004421852300836804,2021-05-10
982259.8203525277,20210811,-0.013377480589961688,2021-05-11
993907.7073554498,20210812,0.011858254569286686,2021-05-12
1007072.124314785,20210813,0.013245110045843722,2021-05-13
1002645.9643116724,20210816,-0.004395077468879571,2021-05-14
995832.5886528819,20210817,-0.006795395285381645,2021-05-17
993386.7326818124,20210818,-0.0024560915147174844,2021-05-18
1001013.078263136,20210819,0.007677116404338324,2021-05-19
1004365.2243125724,20210820,0.0033487535000569224,2021-05-20
1012314.4684656331,20210823,0.007914694735176031,2021-05-21
1014110.8309512745,20210824,0.0017745103340902624,2021-05-24
1016256.0986003987,20210825,0.0021154173524722264,2021-05-25
1017299.4658234824,20210826,0.0010266774531739742,2021-05-26
1019803.4976521569,20210827,0.0024614500575281806,2021-05-27
1021093.7482953907,20210830,0.0012651953500888435,2021-05-28
1020983.4764156649,20210831,-0.00010799388392102038,2021-06-01
1018082.16279539,20210901,-0.0028416851861897685,2021-06-02
1026460.4931292705,20210902,0.00822952276354183,2021-06-03
1024942.1680648748,20210903,-0.0014791850972918352,2021-06-04
1023999.0167334231,20210907,-0.0009201995593882684,2021-06-07
1019631.1115571541,20210908,-0.004265536494559075,2021-06-08
1022787.8219521124,20210909,0.003095933773673787,2021-06-09
1023067.3329564407,20210910,0.00027328346928778835,2021-06-10
1026005.5733694123,20210913,0.002871991234908,2021-06-11
1021710.2484587362,20210914,-0.004186453779749133,2021-06-14
1016736.5991909505,20210915,-0.004867964547961123,2021-06-15
1020117.6207240658,20210916,0.0033253662116674576,2021-06-16
1007665.5131054228,20210917,-0.012206541055338915,2021-06-17
1022225.0721318149,20210920,0.014448801548762269,2021-06-18
1026212.7275370728,20210921,0.0039009563685832305,2021-06-21
1023931.688064821,20210922,-0.002222774490164836,2021-06-22
1028867.1844081895,20210923,0.004820142203721067,2021-06-23
1029655.281125174,20210924,0.0007659848899135291,2021-06-24
1028625.6416905479,20210927,-0.0009999846098986964,2021-06-25
1028625.6416905479,20210928,0.0,2021-06-28
1028625.6416905479,20210929,0.0,2021-06-29
1028625.6416905479,20210930,0.0,2021-06-30
1028625.6416905479,20211001,0.0,2021-07-01
1028625.6416905479,20211004,0.0,2021-07-02
1029286.5070681991,20211005,0.0006424741430370862,2021-07-06
1024604.0491394816,20211006,-0.004549226961164554,2021-07-07
1032879.9885699312,20211007,0.00807720742212581,2021-07-08
1036123.2601740549,20211008,0.003140027534674239,2021-07-09
1032297.9181519223,20211011,-0.0036919758190642193,2021-07-12
1032559.0674768294,20211012,0.0002529786414513513,2021-07-13
1031723.54861586,20211013,-0.0008091729444699158,2021-07-14
1025296.2607328023,20211014,-0.006229660931632797,2021-07-15
1009213.5722948142,20211015,-0.015685893974189957,2021-07-16
1023119.1786949913,20211018,0.013778655759214331,2021-07-19
1031344.9929898522,20211019,0.00803993754212784,2021-07-20
1037522.5576888573,20211020,0.005989814020521234,2021-07-21
1046620.9393625023,20211021,0.008769333838786197,2021-07-22
1047045.0500575554,20211022,0.000405219004419477,2021-07-23
1040475.464101043,20211025,-0.006274406202628424,2021-07-26
1038946.2105338431,20211026,-0.0014697641798993022,2021-07-27
1043132.6223785394,20211027,0.004029478910698492,2021-07-28
1035763.8048703904,20211028,-0.007064123343536788,2021-07-29
1037048.9734486982,20211029,0.0012407930961331193,2021-07-30
1048079.0235590958,20211101,0.010635997327799629,2021-08-02
1045509.0303688186,20211102,-0.0024520986800690148,2021-08-03
1051344.4682957444,20211103,0.005581432352494753,2021-08-04
1055206.679934645,20211104,0.0036735929615545615,2021-08-05
1000000.0,20211105,-0.052318357137451366,2021-08-06
1001149.9013059351,20211108,0.0011499013059350638,2021-08-09
1005537.8150846215,20211109,0.004382873906257911,2021-08-10
1005878.2742043636,20211110,0.00033858410358589275,2021-08-11
1002819.459824585,20211111,-0.003040938907044266,2021-08-12
1004986.2907096936,20211112,0.0021607387689581703,2021-08-13
990953.440831669,20211115,-0.013963225178041938,2021-08-16
980236.5030218752,20211116,-0.0108147743054402,2021-08-17
973306.8294489727,20211117,-0.007069389429530171,2021-08-18
972333.5398666272,20211118,-0.000999982279890621,2021-08-19
972333.5398666272,20211119,0.0,2021-08-20
972333.5398666272,20211122,0.0,2021-08-23
973133.1554385277,20211123,0.0008223675715333112,2021-08-24
971752.3726284876,20211124,-0.0014189042910760508,2021-08-25
976296.9635566645,20211126,0.004676696508478129,2021-08-26
974938.548418168,20211129,-0.001391395435204279,2021-08-27
972337.2633716684,20211130,-0.0026681528294476564,2021-08-30
969347.043532862,20211201,-0.003075290798212893,2021-08-31
972634.6692741886,20211202,0.003391587938768037,2021-09-01
970766.6083527751,20211203,-0.0019206193038620034,2021-09-02
962773.5168780704,20211206,-0.008233793175341675,2021-09-03
959245.6854670512,20211207,-0.003664238109143958,2021-09-07
956402.9132506356,20211208,-0.0029635496510276305,2021-09-08
951078.712898539,20211209,-0.005566901018735471,2021-09-09
955205.2533206736,20211210,0.004338800107888341,2021-09-10
945138.4017371164,20211213,-0.010538940765412286,2021-09-13
949821.0381628212,20211214,0.004954445208340319,2021-09-14
947797.0947242532,20211215,-0.0021308681922679318,2021-09-15
941119.7911964209,20211216,-0.00704507701595658,2021-09-16
923383.1251188285,20211217,-0.018846342669134875,2021-09-17
924038.3738692077,20211220,0.0007096174194161087,2021-09-20
936536.3090410916,20211221,0.013525342156031295,2021-09-21
956690.4498563124,20211222,0.02151987127531263,2021-09-22
955360.5174477481,20211223,-0.001390138689859377,2021-09-23
959384.0863508205,20211227,0.0042115712650774295,2021-09-24
943210.54735082,20211228,-0.016858252320527067,2021-09-27
941358.7043508205,20211229,-0.0019633400042023963,2021-09-28
925900.18335082,20211230,-0.01642149897648315,2021-09-29
941022.21635082,20211231,0.016332249708898017,2021-09-30
934177.5843508205,20220103,-0.0072736136098277004,2021-10-01
944152.72035082,20220104,0.010677986891466151,2021-10-04
945624.86635082,20220105,0.0015592244435338465,2021-10-05
954733.9233508202,20220106,0.009632844190267775,2021-10-06
954043.6243508202,20220107,-0.0007230276238402444,2021-10-07
947140.4363508201,20220110,-0.007235715248029018,2021-10-08
950694.82035082,20220111,0.003752752879704113,2021-10-11
951897.3023508205,20220112,0.001264845431214967,2021-10-12
965824.8853508205,20220113,0.014631392447067793,2021-10-13
981985.5883508201,20220114,0.016732539454219486,2021-10-14
987174.7633508202,20220118,0.005284369813120193,2021-10-15
991251.32935082,20220119,0.0041295281761080105,2021-10-18
994219.5963508202,20220120,0.002994464584419765,2021-10-19
996432.2339068777,20220121,0.0022255018551020633,2021-10-20
1002045.9313132192,20220124,0.005633797477959002,2021-10-21
1001043.9590602751,20220125,-0.0009999264720640388,2021-10-22
1001043.9590602751,20220126,0.0,2021-10-25
1001043.9590602751,20220127,0.0,2021-10-26
1001043.9590602751,20220128,0.0,2021-10-27
1001043.9590602751,20220131,0.0,2021-10-28
1001043.9590602751,20220201,0.0,2021-10-29
1001043.9590602751,20220202,0.0,2021-11-01
1001043.9590602751,20220203,0.0,2021-11-02
1001043.9590602751,20220204,0.0,2021-11-03
1000000.0,20220207,-0.0010428703463283284,2021-11-04
999795.3704013176,20220208,-0.00020462959868239317,2021-11-05
999566.3760714156,20220209,-0.00022904119851052673,2021-11-08
999566.3760714156,20220210,0.0,2021-11-09
999566.3760714156,20220211,0.0,2021-11-10
999566.3760714156,20220214,0.0,2021-11-11
999566.3760714156,20220215,0.0,2021-11-12
999566.3760714156,20220216,0.0,2021-11-15
999566.3760714156,20220217,0.0,2021-11-16
999566.3760714156,20220218,0.0,2021-11-17
999566.3760714156,20220222,0.0,2021-11-18
999566.3760714156,20220223,0.0,2021-11-19
999566.3760714156,20220224,0.0,2021-11-22
999566.3760714156,20220225,0.0,2021-11-23
999566.3760714156,20220228,0.0,2021-11-24
999566.3760714156,20220301,0.0,2021-11-26
999566.3760714156,20220302,0.0,2021-11-29
999566.3760714156,20220303,0.0,2021-11-30
999566.3760714156,20220304,0.0,2021-12-01
999566.3760714156,20220307,0.0,2021-12-02
999566.3760714156,20220308,0.0,2021-12-03
999566.3760714156,20220309,0.0,2021-12-06
999566.3760714156,20220310,0.0,2021-12-07
999566.3760714156,20220311,0.0,2021-12-08
999566.3760714156,20220314,0.0,2021-12-09
999566.3760714156,20220315,0.0,2021-12-10
999566.3760714156,20220316,0.0,2021-12-13
999566.3760714156,20220317,0.0,2021-12-14
999566.3760714156,20220318,0.0,2021-12-15
999566.3760714156,20220321,0.0,2021-12-16
999566.3760714156,20220322,0.0,2021-12-17
999566.3760714156,20220323,0.0,2021-12-20
999566.3760714156,20220324,0.0,2021-12-21
999566.3760714156,20220325,0.0,2021-12-22
999566.3760714156,20220328,0.0,2021-12-23
999566.3760714156,20220329,0.0,2021-12-27
999566.3760714156,20220330,0.0,2021-12-28
999566.3760714156,20220331,0.0,2021-12-29
999566.3760714156,20220401,0.0,2021-12-30
999566.3760714156,20220404,0.0,2021-12-31
999566.3760714156,20220405,0.0,2022-01-03
999566.3760714156,20220406,0.0,2022-01-04
999566.3760714156,20220407,0.0,2022-01-05
999566.3760714156,20220408,0.0,2022-01-06
999566.3760714156,20220411,0.0,2022-01-07
999566.3760714156,20220412,0.0,2022-01-10
999566.3760714156,20220413,0.0,2022-01-11
999566.3760714156,20220414,0.0,2022-01-12
999566.3760714156,20220418,0.0,2022-01-13
999566.3760714156,20220419,0.0,2022-01-14
999566.3760714156,20220420,0.0,2022-01-18
999566.3760714156,20220421,0.0,2022-01-19
999566.3760714156,20220422,0.0,2022-01-20
999566.3760714156,20220425,0.0,2022-01-21
999566.3760714156,20220426,0.0,2022-01-24
999566.3760714156,20220427,0.0,2022-01-25
999566.3760714156,20220428,0.0,2022-01-26
999566.3760714156,20220429,0.0,2022-01-27
999566.3760714156,20220502,0.0,2022-01-28
999566.3760714156,20220503,0.0,2022-01-31
999566.3760714156,20220504,0.0,2022-02-01
999566.3760714156,20220505,0.0,2022-02-02
999566.3760714156,20220506,0.0,2022-02-03
